央视,#genre#
天津卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
东方卫视BD,http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
东方卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225682/index.m3u8?
东方卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225718/index.m3u8?
东方卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东南卫视BD,http://117.169.124.37:6610/ysten-businessmobile/live/dongnanstv/yst.m3u8
东南卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225696/index.m3u8?
东南卫视BD,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
山东卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225642/index.m3u8?
山东卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225672/index.m3u8?
山东卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225680/index.m3u8
湖北卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225689/index.m3u8?
湖北卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225721/index.m3u8?
湖北卫视BD,http://223.110.243.171/PLTV/3/224/3221227211/index.m3u8
湖北卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225594/index.m3u8
安徽卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225675/index.m3u8
安徽卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225671/index.m3u8?
安徽卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225675/index.m3u8
广东卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225667/index.m3u8
广东卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225667/index.m3u8
广东卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225666/index.m3u8?
深圳卫视BD,http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
深圳卫视BD,http://223.110.243.171/PLTV/3/224/3221227217/index.m3u8
深圳卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225691/index.m3u8?
深圳卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225668/index.m3u8
辽宁卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225639/index.m3u8?
辽宁卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225779/index.m3u8?
辽宁卫视BD,http://223.110.245.145/ott.js.chinamobile.com/PLTV/3/224/3221227410/index.m3u8
龙江卫视BD,http://39.134.116.30:8080/PLTV/88888910/224/3221225690/index.m3u8
龙江卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225686/index.m3u8?
吉林卫视BD,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=25&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
吉林卫视BD,http://116.199.5.52:8114/00000000/index.m3u8?&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Fsv_filetype=1&amp;Fsv_ctype=LIVES&amp;Fsv_cid=0&amp;Fsv_chan_hls_se_idx=25&amp;Fsv_rate_id=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftEnable=0&amp;Fsv_ShiftTsp=0&amp;Provider_id=&amp;Pcontent_id=&amp;Fsv_CMSID=&amp;Fsv_otype=1
吉林卫视BD,http://39.134.168.91/PLTV/1/224/3221225586/index.m3u8
江西卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225669/index.m3u8?
江西卫视BD,http://39.134.66.66/PLTV/88888888/224/3221225512/index.m3u8
河南卫视BD,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=19&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
河南卫视TD,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221225815/index.m3u8
海南卫视BD,http://39.134.39.37/PLTV/88888888/224/3221226301/index.m3u8
海南卫视BD,http://39.134.39.39/PLTV/88888888/224/3221226301/index.m3u8
云南卫视TD,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221225838/index.m3u8
贵州卫视BD,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=41&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
重庆卫视BD,http://111.12.102.68:6610/PLTV/77777777/224/3221225745/index.m3u8?
重庆卫视BD,http://ivi.bupt.edu.cn/hls/cqhd.m3u8
甘肃卫视BD,http://39.134.39.39/PLTV/88888888/224/3221226240/index.m3u8
甘肃卫视TD,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=142&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
宁夏卫视TD,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
宁夏卫视TD,http://39.134.115.163:8080/PLTV/88888910/224/3221225726/index.m3u8
青海卫视TD,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=206&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
青海卫视TD,http://39.134.168.91/PLTV/1/224/3221225622/index.m3u8
新疆卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
西藏卫视HD,http://39.134.115.163:8080/PLTV/88888910/224/3221225723/index.m3u8
内蒙卫视BD,http://live.m2oplus.nmtv.cn/1/sd/live.m3u8
内蒙卫视TD,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225836/index.m3u8
山西卫视HD,http://39.134.168.91/PLTV/1/224/3221225646/index.m3u8
广西卫视HD,http://39.134.168.91/PLTV/1/224/3221225598/index.m3u8
南方卫视HD,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227005/index.m3u8
兵团卫视HD,http://39.134.168.91/PLTV/1/224/3221225634/index.m3u8
凤凰资讯BD,http://117.169.124.37:6610/ysten-businessmobile/live/fhzixun/1.m3u8
凤凰卫视BD,http://117.169.124.37:6610/ysten-businessmobile/live/fhchinese/1.m3u8
凤凰卫视BD,http://117.169.120.138:8080/live/fhchinese/index.m3u8
凤凰香港BD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港BD,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
求索TV,#genre#
求索科学,http://125.210.152.18:9090/live/QSKX_1200.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索动物,http://125.210.152.18:9090/live/QSDW_1200.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索动物FHD,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://125.210.152.18:9090/live/QSSH_1200.m3u8
求索生活FHD,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索一,http://39.134.65.162/PLTV/88888888/224/3221225713/index.m3u8
求索二,http://39.134.65.162/PLTV/88888888/224/3221225715/index.m3u8
求索三,http://39.134.65.162/PLTV/88888888/224/3221225728/index.m3u8
求索四,http://39.134.65.162/PLTV/88888888/224/3221225730/index.m3u8
黑莓TV,#genre#
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225529/index.m3u8
黑莓动画,http://39.134.66.66/PLTV/88888888/224/3221225683/index.m3u8
黑莓动画FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225710/index.m3u8?
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225523/index.m3u8
黑莓电影,http://39.134.66.66/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225740/index.m3u8?
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225633/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225640/index.m3u8
黑莓电竞FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225760/index.m3u8?
黑莓电竞FHD,http://117.169.119.199:8080/live/wmyx/index.m3u8
NewTV,#genre#
NewTV东北热剧,http://39.135.135.35:80/wh7f454c46tw1751026922_1159821621/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8?icpid=88888888&RTS=1554599523&from=1&hms_devid=691
NewTV东北热剧,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV东北热剧FHD,http://39.134.66.66/PLTV/88888888/224/3221225679/index.m3u8
NewTV欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
NewTV吉林,http://39.134.66.66/PLTV/88888888/224/3221225771/index.m3u8
NewTV吉林,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225794/index.m3u8
NewTV四川,http://39.134.66.66/PLTV/88888888/224/3221225792/index.m3u8
NewTV四川,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225793/index.m3u8
NewTV安徽,http://39.134.66.66/PLTV/88888888/224/3221225790/index.m3u8
NewTV安徽,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225790/index.m3u8
NewTV山东,http://39.134.66.66/PLTV/88888888/224/3221225763/index.m3u8
NewTV广东,http://39.134.66.66/PLTV/88888888/224/3221225767/index.m3u8
NewTV广东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225791/index.m3u8
NewTV广西,http://39.134.66.66/PLTV/88888888/224/3221225769/index.m3u8
NewTV广西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225792/index.m3u8
NewTV江西,http://39.134.66.66/PLTV/88888888/224/3221225765/index.m3u8
NewTV江西,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225789/index.m3u8
NewTV山东,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225788/index.m3u8
NewTV云南,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225795/index.m3u8
NewTV云南,http://39.134.66.66/PLTV/88888888/224/3221225773/index.m3u8
NewTV精品记录FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225681/index.m3u8?
NewTV精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229026/index.m3u8
NewTV精品体育FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225724/index.m3u8?
NewTV健康有约,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229016/index.m3u8
NewTV精品大剧,http://39.134.66.66/PLTV/88888888/224/3221225536/index.m3u8
NewTV精品大剧FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225737/index.m3u8?
NewTV精品纪录,http://39.134.66.66/PLTV/88888888/224/3221225545/index.m3u8
NewTV中国功夫,http://39.134.66.66/PLTV/88888888/224/3221225604/index.m3u8
NewTV中国功夫FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225690/index.m3u8?
NewTV爱情喜剧FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225698/index.m3u8?
NewTV动作电影FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225703/index.m3u8?
NewTV古装剧场,http://39.134.66.66/PLTV/88888888/224/3221225524/index.m3u8
NewTV古装剧场FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225706/index.m3u8?
NewTV潮妈辣婆,http://39.134.66.66/PLTV/88888888/224/3221225542/index.m3u8
NewTV潮妈辣婆FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225709/index.m3u8?
NewTV军旅剧场FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225727/index.m3u8?
NewTV炫舞未来,http://39.134.66.66/PLTV/88888888/224/3221225646/index.m3u8
NewTV炫舞未来FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225728/index.m3u8?
NewTV家庭剧场,http://39.134.66.66/PLTV/88888888/224/3221225682/index.m3u8
NewTV家庭剧场FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225743/index.m3u8?
NewTV惊悚悬疑FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225746/index.m3u8?
NewTV军事评论FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225749/index.m3u8?
NewTV金牌综艺FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225755/index.m3u8?
NewTV武博世界FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225758/index.m3u8?
NewTV农业致富,http://39.134.66.66/PLTV/88888888/224/3221225552/index.m3u8
NewTV农业致富FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225687/index.m3u8?
NewTV怡伴健康,http://39.134.66.66/PLTV/88888888/224/3221225571/index.m3u8
NewTV怡伴健康FHD,http://111.12.102.68:6610/PLTV/77777777/224/3221225684/index.m3u8?
NewTV超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育FHD,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
NewTV超级电视剧,http://39.134.66.66/PLTV/88888888/224/3221225637/index.m3u8
NewTV超级综艺,http://39.134.66.66/PLTV/88888888/224/3221225642/index.m3u8
NewTV惊悚悬疑FHD,http://39.134.66.66/PLTV/88888888/224/3221225553/index.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV爱情喜剧,http://39.134.66.66/PLTV/88888888/224/3221225533/index.m3u8
NewTV搏击运动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV动画王国,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV海外剧场,http://117.169.119.199:8080/live/xiqumd/index.m3u8
NewTV欢乐剧场,http://39.135.135.81:80/wh7f454c46tw1744894462_1818032107/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8?icpid=88888888&RTS=1554599517&from=1&hms_devid=690
NewTV精品电影,http://39.134.65.4:80/wh7f454c46tw1749080918_-1055122425/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225667/index.m3u8?icpid=88888888&RTS=1554599521&from=1&hms_devid=4
NewTV军事评论,http://39.134.66.66/PLTV/88888888/224/3221225535/index.m3u8
NewTV军事评论,http://117.169.119.199:8080/live/junshipl/index.m3u8
NewTV功夫剧场,http://39.134.65.84:80/wh7f454c46tw1933122944_256139629/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8?icpid=88888888&RTS=1579029479&from=1&hms_devid=130
NewTV武搏世界,http://39.134.66.66/PLTV/88888888/224/3221225547/index.m3u8
CIBNTV,#genre#
CIBN动漫剧场,http://v.iam7.cn/iptv/cibn.php?code=QinZi
CIBN动作影院,http://v.iam7.cn/iptv/cibn.php?code=ShengHuo
CIBN古典音乐,http://v.iam7.cn/iptv/cibn.php?code=78
CIBN好莱坞,http://v.iam7.cn/iptv/cibn.php?code=ZongHe
CIBN健康,http://v.iam7.cn/iptv/cibn.php?code=JianKang
CIBN经典剧场,http://v.iam7.cn/iptv/cibn.php?code=DOTA2
CIBN经典乐场,http://v.iam7.cn/iptv/cibn.php?code=162
CIBN经典音乐,http://v.iam7.cn/iptv/cibn.php?code=128
CIBN精品收藏,http://v.iam7.cn/iptv/cibn.php?code=501
CIBN精品影院,http://v.iam7.cn/iptv/cibn.php?code=JingPin
CIBN巨星演唱会,http://v.iam7.cn/iptv/cibn.php?code=135
CIBN老陈座谈,http://v.iam7.cn/iptv/cibn.php?code=136
CIBN流行榜单,http://v.iam7.cn/iptv/cibn.php?code=155
CIBN流金岁月,http://v.iam7.cn/iptv/cibn.php?code=Shoucang
CIBN女团专场,http://v.iam7.cn/iptv/cibn.php?code=208
CIBN汽车,http://v.iam7.cn/iptv/cibn.php?code=QiChe
CIBN情感影院,http://v.iam7.cn/iptv/cibn.php?code=QingGan
CIBN全电竞,http://v.iam7.cn/iptv/cibn.php?code=115
CIBN全球歌曲,http://v.iam7.cn/iptv/cibn.php?code=338
CIBN莎翁戏剧,http://v.iam7.cn/iptv/cibn.php?code=68
CIBN时尚生活,http://v.iam7.cn/iptv/cibn.php?code=DongLinFaYin
CIBN文旅中国,http://v.iam7.cn/iptv/cibn.php?code=MeiZhuang
CIBN怡家,http://v.iam7.cn/iptv/cibn.php?code=JiaoYu
CIBN艺术院线,http://v.iam7.cn/iptv/cibn.php?code=YingXiong
CIBN音乐综艺,http://v.iam7.cn/iptv/cibn.php?code=145
CIBN映画,http://v.iam7.cn/iptv/cibn.php?code=TiYu
CIBN院线大片,http://v.iam7.cn/iptv/cibn.php?code=DanJi
CIBN真人秀,http://v.iam7.cn/iptv/cibn.php?code=LuShi
SiTV,#genre#
SiTV动漫秀场FHD,http://39.134.39.39/PLTV/88888888/224/3221226197/index.m3u8
SiTV都市剧场FHD,http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
SiTV欢笑剧场FHD,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
SiTV极速汽车FHD,http://39.134.39.39/PLTV/88888888/224/3221226195/index.m3u8
SiTV劲爆体育FHD,http://39.134.39.39/PLTV/88888888/224/3221226170/index.m3u8
SiTV游戏风云,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229320/01.m3u8?fmt=ts2hls
Hot,#genre#
iHot爱院线,http://39.134.176.159/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/01.m3u8?fmt=ts2hls
Hot少儿动漫,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228387/01.m3u8?fmt=ts2hls
Hot探索纪录,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228366/01.m3u8?fmt=ts2hls
Hot欧美影院,http://39.134.176.151/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228384/01.m3u8?fmt=ts2hls
Hot精品剧场,http://39.134.176.160/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228360/01.m3u8?fmt=ts2hls
Hot风尚音乐,http://39.134.176.154/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228344/01.m3u8?fmt=ts2hls
其他,#genre#
CETV-1HD,http://ivi.bupt.edu.cn/hls/cetv1hd.m3u8
CETV-1,http://ivi.bupt.edu.cn/hls/cetv1.m3u8
CETV-3,http://ivi.bupt.edu.cn/hls/cetv3.m3u8
CETV-4,http://ivi.bupt.edu.cn/hls/cetv4.m3u8
北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8
北京文艺,http://ivi.bupt.edu.cn/hls/btv2.m3u8
北京财经,http://ivi.bupt.edu.cn/hls/btv5.m3u8
北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8
北京青年,http://ivi.bupt.edu.cn/hls/btv8.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
山东教育,http://ivi.bupt.edu.cn/hls/sdetv.m3u8
北京冬奥纪实,http://ivi.bupt.edu.cn/hls/btv11.m3u8
北京新闻HD,http://ivi.bupt.edu.cn/hls/btv9hd.m3u8
北京冬奥纪实HD,http://ivi.bupt.edu.cn/hls/btv11hd.m3u8
上海纪实HD,http://ivi.bupt.edu.cn/hls/docuchina.m3u8
金鹰纪实HD,http://ivi.bupt.edu.cn/hls/gedocu.m3u8
CGTNHD,http://ivi.bupt.edu.cn/hls/cgtnhd.m3u8
CGTN DOCHD,http://ivi.bupt.edu.cn/hls/cgtnhd.m3u8
北京文艺HD,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
日本NHK华语,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
日本Japan News 24,http://www.news24.jp/livestream/index.m3u8
日本JapanetChannelDX,http://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index_1200.m3u8
日本QVC Japan,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
日本QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
韩国EBS 第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国EBS 少儿频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国EBS 儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
CPAC,http://bcoveliveios-i.akamaihd.net/hls/live/248519/1242843915001_1/master.m3u8
CGTN 国际频道,http://live.cgtn.com/1000/prog_index.m3u8
中国环球,http://live.cgtn.com/1000/prog_index.m3u8
狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
俄罗斯HD时尚频道,http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8
乌克兰M2 音乐频道,http://live.m2.tv/hls3/stream.m3u8
西班牙中国环球,http://livees.cgtn.com/1000e/prog_index.m3u8
意大利V2 音乐频道,http://de1se01.v2beat.live/playlist.m3u8
红牛电视,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
Jewelry电视,http://wowzaprod134-i.akamaihd.net/hls/live/577814/ccddaf02/playlist.m3u8
Darcizzle电视,http://30a-tv.com/darcizzle.m3u8
Docurama电视,https://cinedigm.vo.llnwd.net/conssui/amagi_hls_data_xumo1234A-docuramaA/CDN/master.m3u8
Music电视,https://cmctv.ios.internapcdn.net/cmctv_vitalstream_com/live_1/CMC-TV/master.m3u8?fluxustv.m3u8
CON电视,https://cinedigm.vo.llnwd.net/conssui/amagi_hls_data_xumo123-contv/CDN/master.m3u8
Dance电视,https://vcndstv.teleosmedia.com/stream/dstv/dstv/seglist_720p.m3u8
北京财经,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8
北京青年,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227436/index.m3u8
河北农民,http://223.110.245.170/PLTV/3/224/3221225536/index.m3u8
河北农民,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jiangxistv/1.m3u8
浙江经济生活,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221227393/index.m3u8
浙江经济生活,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227215/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州生活,http://ls.qingting.fm/live/1862.m3u8
陕西都市,http://117.156.28.119/270000001111/1110000001/index.m3u8
阜阳新闻综合,http://live.zjmc.tv/2/sd/live.m3u8
开州生活频道,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/guangxistv/1.m3u8
黔西南综合,http://223.110.245.163/ott.js.chinamobile.com/PLTV/3/224/3221227252/index.m3u8
黔西南公共,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227492/index.m3u8
隆化影视频道,http://dslive.grtn.cn/yjzh/sd/live.m3u8
沧县电视综合,http://lzlive.vojs.cn/Hd2hIgM/92/live.m3u8
仙桃生活文体,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/yunnanstv/1.m3u8
南京娱乐,http://223.110.243.173/PLTV/3/224/3221227246/index.m3u8
南京少儿,http://223.82.250.72/live/hdbeijingstv/1.m3u8
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
通化新闻,http://183.207.249.9/PLTV/3/224/3221225566/index.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
迪庆藏语,http://live.jmtv.com.cn/xwzhpl/sd/live.m3u8
金华教育科技,http://223.82.250.72/live/chongqingstv/1.m3u8
金华教育科技,http://stream3.xiancity.cn/2/sd/live.m3u8
金华都市农村,http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/chongqingstv/1.m3u8
金华都市农村,http://ls.qingting.fm/live/1612.m3u8
湖州公共民生,http://live2.hzitv.cn/tslslive/z6NexHK/hls/live_sd.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
上虞经济文化,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
玉林新闻综合,http://ls.qingting.fm/live/4866.m3u8
柳州科教,http://ls.qingting.fm/live/2212959.m3u8广东影视
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
上海金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
上虞1新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞3新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
